# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-07-31 15:17:49 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08096500 Brazos Rv at Waco, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08096500
#            TS   parameter     statistic     Description
#        135077       00060     00001     Discharge, cubic feet per second (Maximum)
#        135078       00060     00002     Discharge, cubic feet per second (Minimum)
#        135079       00060     00003     Discharge, cubic feet per second (Mean)
#        135080       00065     00001     Gage height, feet (Maximum)
#        135081       00065     00002     Gage height, feet (Minimum)
#        135082       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#    91  Daily mean calculated from data on this day matches published daily mean within 1 percent
#    92  Daily mean calculated from data on this day matches published daily mean within 5 percent
#    93  Daily mean calculated from data on this day matches published daily mean within 10 percent
# 
agency_cd	site_no	datetime	135077_00060_00001	135077_00060_00001_cd	135078_00060_00002	135078_00060_00002_cd	135079_00060_00003	135079_00060_00003_cd	135080_00065_00001	135080_00065_00001_cd	135081_00065_00002	135081_00065_00002_cd	135082_00065_00003	135082_00065_00003_cd
USGS	08096500	1900-05-08					6290	A						
USGS	08096500	1900-05-09					5330	A						
USGS	08096500	1900-05-10					4710	A						
USGS	08096500	1900-05-11					4420	A						
USGS	08096500	1900-05-12					4000	A						
USGS	08096500	1900-05-13					3860	A						
USGS	08096500	1900-05-14					3460	A						
USGS	08096500	1900-05-15					3790	A						
USGS	08096500	1900-05-16					6560	A						
USGS	08096500	1900-05-17					5330	A						
USGS	08096500	1900-05-18					4280	A						
USGS	08096500	1900-05-19					3660	A						
USGS	08096500	1900-05-20					3520	A						
USGS	08096500	1900-05-21					4560	A						
USGS	08096500	1900-05-22					4860	A						
USGS	08096500	1900-05-23					4140	A						
USGS	08096500	1900-05-24					4070	A						
USGS	08096500	1900-05-25					4940	A						
USGS	08096500	1900-05-26					5330	A						
USGS	08096500	1900-05-27					9160	A						
USGS	08096500	1900-05-28					6200	A						
USGS	08096500	1900-05-29					5250	A						
USGS	08096500	1900-05-30					16700	A						
USGS	08096500	1900-05-31					27400	A						
USGS	08096500	1900-06-01					15700	A						
USGS	08096500	1900-06-02					21200	A						
USGS	08096500	1900-06-03					15600	A						
USGS	08096500	1900-06-04					10600	A						
USGS	08096500	1900-06-05					8050	A						
USGS	08096500	1900-06-06					6830	A						
USGS	08096500	1900-06-07					5930	A						
USGS	08096500	1900-06-08					5670	A						
USGS	08096500	1900-06-09					4860	A						
USGS	08096500	1900-06-10					4420	A						
USGS	08096500	1900-06-11					3930	A						
USGS	08096500	1900-06-12					3930	A						
USGS	08096500	1900-06-13					3720	A						
USGS	08096500	1900-06-14					3460	A						
USGS	08096500	1900-06-15					3260	A						
USGS	08096500	1900-06-16					2900	A						
USGS	08096500	1900-06-17					2600	A						
USGS	08096500	1900-06-18					2480	A						
USGS	08096500	1900-06-19					2360	A						
USGS	08096500	1900-06-20					2180	A						
USGS	08096500	1900-06-21					2300	A						
USGS	08096500	1900-06-22					2540	A						
USGS	08096500	1900-06-23					2130	A						
USGS	08096500	1900-06-24					1600	A						
USGS	08096500	1900-06-25					2180	A						
USGS	08096500	1900-06-26					2080	A						
USGS	08096500	1900-06-27					1960	A						
USGS	08096500	1900-06-28					1800	A						
USGS	08096500	1900-06-29					1750	A						
USGS	08096500	1900-06-30					1700	A						
USGS	08096500	1900-07-01					1650	A						
USGS	08096500	1900-07-02					1600	A						
USGS	08096500	1900-07-03					1600	A						
USGS	08096500	1900-07-04					1650	A						
USGS	08096500	1900-07-05					1860	A						
USGS	08096500	1900-07-06					1750	A						
USGS	08096500	1900-07-07					1650	A						
USGS	08096500	1900-07-08					1600	A						
USGS	08096500	1900-07-09					1550	A						
USGS	08096500	1900-07-10					1500	A						
USGS	08096500	1900-07-11					1500	A						
USGS	08096500	1900-07-12					1700	A						
USGS	08096500	1900-07-13					1750	A						
USGS	08096500	1900-07-14					1600	A						
USGS	08096500	1900-07-15					1650	A						
USGS	08096500	1900-07-16					8350	A						
USGS	08096500	1900-07-17					5330	A						
USGS	08096500	1900-07-18					3020	A						
USGS	08096500	1900-07-19					4000	A						
USGS	08096500	1900-07-20					3930	A						
USGS	08096500	1900-07-21					2900	A						
USGS	08096500	1900-07-22					2480	A						
USGS	08096500	1900-07-23					1550	A						
USGS	08096500	1900-07-24					2360	A						
USGS	08096500	1900-07-25					4490	A						
USGS	08096500	1900-07-26					7760	A						
USGS	08096500	1900-07-27					6380	A						
USGS	08096500	1900-07-28					4940	A						
USGS	08096500	1900-07-29					4860	A						
USGS	08096500	1900-07-30					3520	A						
USGS	08096500	1900-07-31					3140	A						
USGS	08096500	1900-08-01					3260	A						
USGS	08096500	1900-08-02					3720	A						
USGS	08096500	1900-08-03					2960	A						
USGS	08096500	1900-08-04					4780	A						
USGS	08096500	1900-08-05					3720	A						
USGS	08096500	1900-08-06					2840	A						
USGS	08096500	1900-08-07					2300	A						
USGS	08096500	1900-08-08					2300	A						
USGS	08096500	1900-08-09					3460	A						
USGS	08096500	1900-08-10					2840	A						
USGS	08096500	1900-08-11					2540	A						
USGS	08096500	1900-08-12					2900	A						
USGS	08096500	1900-08-13					2360	A						
USGS	08096500	1900-08-14					2020	A						
USGS	08096500	1900-08-15					3660	A						
USGS	08096500	1900-08-16					3860	A						
USGS	08096500	1900-08-17					2900	A						
USGS	08096500	1900-08-18					2360	A						
USGS	08096500	1900-08-19					2080	A						
USGS	08096500	1900-08-20					1860	A						
USGS	08096500	1900-08-21					1800	A						
USGS	08096500	1900-08-22					1250	A						
USGS	08096500	1900-08-23					715	A						
USGS	08096500	1900-08-24					450	A						
USGS	08096500	1900-08-25					545	A						
USGS	08096500	1900-08-26					512	A						
USGS	08096500	1900-08-27					480	A						
USGS	08096500	1900-08-28					450	A						
USGS	08096500	1900-08-29					420	A						
USGS	08096500	1900-08-30					480	A						
USGS	08096500	1900-08-31					545	A						
USGS	08096500	1900-09-01					450	A						
USGS	08096500	1900-09-02					420	A						
USGS	08096500	1900-09-03					348	A						
USGS	08096500	1900-09-04					325	A						
USGS	08096500	1900-09-05					302	A						
USGS	08096500	1900-09-06					280	A						
USGS	08096500	1900-09-07					1050	A						
USGS	08096500	1900-09-08					1000	A						
USGS	08096500	1900-09-09					1100	A						
USGS	08096500	1900-09-10					8250	A						
USGS	08096500	1900-09-11					8950	A						
USGS	08096500	1900-09-12					6830	A						
USGS	08096500	1900-09-13					8350	A						
USGS	08096500	1900-09-14					6560	A						
USGS	08096500	1900-09-15					5250	A						
USGS	08096500	1900-09-16					4640	A						
USGS	08096500	1900-09-17					3790	A						
USGS	08096500	1900-09-18					3460	A						
USGS	08096500	1900-09-19					2840	A						
USGS	08096500	1900-09-20					2240	A						
USGS	08096500	1900-09-21					2020	A						
USGS	08096500	1900-09-22					10600	A						
USGS	08096500	1900-09-23					23900	A						
USGS	08096500	1900-09-24					40100	A						
USGS	08096500	1900-09-25					46800	A						
USGS	08096500	1900-09-26					52300	A						
USGS	08096500	1900-09-27					60500	A						
USGS	08096500	1900-09-28					69800	A						
USGS	08096500	1900-09-29					55500	A						
USGS	08096500	1900-09-30					29700	A						
USGS	08096500	1900-10-01					21400	A						
USGS	08096500	1900-10-02					12200	A						
USGS	08096500	1900-10-03					7100	A						
USGS	08096500	1900-10-04					5170	A						
USGS	08096500	1900-10-05					4420	A						
USGS	08096500	1900-10-06					4280	A						
USGS	08096500	1900-10-07					3860	A						
USGS	08096500	1900-10-08					3260	A						
USGS	08096500	1900-10-09					3020	A						
USGS	08096500	1900-10-10					2900	A						
USGS	08096500	1900-10-11					2780	A						
USGS	08096500	1900-10-12					2240	A						
USGS	08096500	1900-10-13					2130	A						
USGS	08096500	1900-10-14					2080	A						
USGS	08096500	1900-10-15					1910	A						
USGS	08096500	1900-10-16					1750	A						
USGS	08096500	1900-10-17					1550	A						
USGS	08096500	1900-10-18					1500	A						
USGS	08096500	1900-10-19					1400	A						
USGS	08096500	1900-10-20					1350	A						
USGS	08096500	1900-10-21					2300	A						
USGS	08096500	1900-10-22					6560	A						
USGS	08096500	1900-10-23					4780	A						
USGS	08096500	1900-10-24					5930	A						
USGS	08096500	1900-10-25					4490	A						
USGS	08096500	1900-10-26					4710	A						
USGS	08096500	1900-10-27					3790	A						
USGS	08096500	1900-10-28					3080	A						
USGS	08096500	1900-10-29					3200	A						
USGS	08096500	1900-10-30					2660	A						
USGS	08096500	1900-10-31					7670	A						
USGS	08096500	1900-11-01					9890	A						
USGS	08096500	1900-11-02					3460	A						
USGS	08096500	1900-11-03					2540	A						
USGS	08096500	1900-11-04					2960	A						
USGS	08096500	1900-11-05					3020	A						
USGS	08096500	1900-11-06					3330	A						
USGS	08096500	1900-11-07					2720	A						
USGS	08096500	1900-11-08					2660	A						
USGS	08096500	1900-11-09					2080	A						
USGS	08096500	1900-11-10					1850	A						
USGS	08096500	1900-11-11					1600	A						
USGS	08096500	1900-11-12					1500	A						
USGS	08096500	1900-11-13					1500	A						
USGS	08096500	1900-11-14					1400	A						
USGS	08096500	1900-11-15					1350	A						
USGS	08096500	1900-11-16					1300	A						
USGS	08096500	1900-11-17					1200	A						
USGS	08096500	1900-11-18					1200	A						
USGS	08096500	1900-11-19					1200	A						
USGS	08096500	1900-11-20					1150	A						
USGS	08096500	1900-11-21					1100	A						
USGS	08096500	1900-11-22					1150	A						
USGS	08096500	1900-11-23					1200	A						
USGS	08096500	1900-11-24					1050	A						
USGS	08096500	1900-11-25					955	A						
USGS	08096500	1900-11-26					910	A						
USGS	08096500	1900-11-27					910	A						
USGS	08096500	1900-11-28					1050	A						
USGS	08096500	1900-11-29					1100	A						
USGS	08096500	1900-11-30					910	A						
USGS	08096500	1900-12-01					910	A						
USGS	08096500	1900-12-02					830	A						
USGS	08096500	1900-12-03					830	A						
USGS	08096500	1900-12-04					830	A						
USGS	08096500	1900-12-05					750	A						
USGS	08096500	1900-12-06					680	A						
USGS	08096500	1900-12-07					680	A						
USGS	08096500	1900-12-08					680	A						
USGS	08096500	1900-12-09					680	A						
USGS	08096500	1900-12-10					680	A						
USGS	08096500	1900-12-11					680	A						
USGS	08096500	1900-12-12					715	A						
USGS	08096500	1900-12-13					715	A						
USGS	08096500	1900-12-14					715	A						
USGS	08096500	1900-12-15					750	A						
USGS	08096500	1900-12-16					680	A						
USGS	08096500	1900-12-17					680	A						
USGS	08096500	1900-12-18					645	A						
USGS	08096500	1900-12-19					610	A						
USGS	08096500	1900-12-20					545	A						
USGS	08096500	1900-12-21					545	A						
USGS	08096500	1900-12-22					545	A						
USGS	08096500	1900-12-23					545	A						
USGS	08096500	1900-12-24					545	A						
USGS	08096500	1900-12-25					480	A						
USGS	08096500	1900-12-26					480	A						
USGS	08096500	1900-12-27					480	A						
USGS	08096500	1900-12-28					480	A						
USGS	08096500	1900-12-29					420	A						
USGS	08096500	1900-12-30					420	A						
USGS	08096500	1900-12-31					420	A						
USGS	08096500	1901-01-01					420	A						
USGS	08096500	1901-01-02					420	A						
USGS	08096500	1901-01-03					420	A						
USGS	08096500	1901-01-04					420	A						
USGS	08096500	1901-01-05					395	A						
USGS	08096500	1901-01-06					370	A						
USGS	08096500	1901-01-07					370	A						
USGS	08096500	1901-01-08					370	A						
USGS	08096500	1901-01-09					370	A						
USGS	08096500	1901-01-10					370	A						
USGS	08096500	1901-01-11					370	A						
USGS	08096500	1901-01-12					370	A						
USGS	08096500	1901-01-13					370	A						
USGS	08096500	1901-01-14					370	A						
USGS	08096500	1901-01-15					370	A						
USGS	08096500	1901-01-16					370	A						
USGS	08096500	1901-01-17					370	A						
USGS	08096500	1901-01-18					370	A						
USGS	08096500	1901-01-19					325	A						
USGS	08096500	1901-01-20					325	A						
USGS	08096500	1901-01-21					325	A						
USGS	08096500	1901-01-22					325	A						
USGS	08096500	1901-01-23					325	A						
USGS	08096500	1901-01-24					325	A						
USGS	08096500	1901-01-25					325	A						
USGS	08096500	1901-01-26					325	A						
USGS	08096500	1901-01-27					302	A						
USGS	08096500	1901-01-28					280	A						
USGS	08096500	1901-01-29					280	A						
USGS	08096500	1901-01-30					280	A						
USGS	08096500	1901-01-31					280	A						
USGS	08096500	1901-02-01					240	A						
USGS	08096500	1901-02-02					240	A						
USGS	08096500	1901-02-03					240	A						
USGS	08096500	1901-02-04					240	A						
USGS	08096500	1901-02-05					280	A						
USGS	08096500	1901-02-06					280	A						
USGS	08096500	1901-02-07					325	A						
USGS	08096500	1901-02-08					370	A						
USGS	08096500	1901-02-09					370	A						
USGS	08096500	1901-02-10					370	A						
USGS	08096500	1901-02-11					420	A						
USGS	08096500	1901-02-12					545	A						
USGS	08096500	1901-02-13					680	A						
USGS	08096500	1901-02-14					645	A						
USGS	08096500	1901-02-15					578	A						
USGS	08096500	1901-02-16					480	A						
USGS	08096500	1901-02-17					450	A						
USGS	08096500	1901-02-18					420	A						
USGS	08096500	1901-02-19					420	A						
USGS	08096500	1901-02-20					450	A						
USGS	08096500	1901-02-21					480	A						
USGS	08096500	1901-02-22					480	A						
USGS	08096500	1901-02-23					480	A						
USGS	08096500	1901-02-24					420	A						
USGS	08096500	1901-02-25					420	A						
USGS	08096500	1901-02-26					370	A						
USGS	08096500	1901-02-27					370	A						
USGS	08096500	1901-02-28					370	A						
USGS	08096500	1901-03-01					325	A						
USGS	08096500	1901-03-02					325	A						
USGS	08096500	1901-03-03					280	A						
USGS	08096500	1901-03-04					280	A						
USGS	08096500	1901-03-05					280	A						
USGS	08096500	1901-03-06					260	A						
USGS	08096500	1901-03-07					222	A						
USGS	08096500	1901-03-08					205	A						
USGS	08096500	1901-03-09					240	A						
USGS	08096500	1901-03-10					240	A						
USGS	08096500	1901-03-11					240	A						
USGS	08096500	1901-03-12					240	A						
USGS	08096500	1901-03-13					222	A						
USGS	08096500	1901-03-14					205	A						
USGS	08096500	1901-03-15					205	A						
USGS	08096500	1901-03-16					205	A						
USGS	08096500	1901-03-17					172	A						
USGS	08096500	1901-03-18					205	A						
USGS	08096500	1901-03-19					240	A						
USGS	08096500	1901-03-20					205	A						
USGS	08096500	1901-03-21					205	A						
USGS	08096500	1901-03-22					205	A						
USGS	08096500	1901-03-23					240	A						
USGS	08096500	1901-03-24					205	A						
USGS	08096500	1901-03-25					205	A						
USGS	08096500	1901-03-26					205	A						
USGS	08096500	1901-03-27					205	A						
USGS	08096500	1901-03-28					205	A						
USGS	08096500	1901-03-29					205	A						
USGS	08096500	1901-03-30					830	A						
USGS	08096500	1901-03-31					420	A						
USGS	08096500	1901-04-01					280	A						
USGS	08096500	1901-04-02					240	A						
USGS	08096500	1901-04-03					205	A						
USGS	08096500	1901-04-04					1300	A						
USGS	08096500	1901-04-05					1350	A						
USGS	08096500	1901-04-06					1450	A						
USGS	08096500	1901-04-07					1200	A						
USGS	08096500	1901-04-08					1000	A						
USGS	08096500	1901-04-09					830	A						
USGS	08096500	1901-04-10					680	A						
USGS	08096500	1901-04-11					645	A						
USGS	08096500	1901-04-12					610	A						
USGS	08096500	1901-04-13					830	A						
USGS	08096500	1901-04-14					610	A						
USGS	08096500	1901-04-15					480	A						
USGS	08096500	1901-04-16					420	A						
USGS	08096500	1901-04-17					578	A						
USGS	08096500	1901-04-18					480	A						
USGS	08096500	1901-04-19					450	A						
USGS	08096500	1901-04-20					420	A						
USGS	08096500	1901-04-21					370	A						
USGS	08096500	1901-04-22					370	A						
USGS	08096500	1901-04-23					750	A						
USGS	08096500	1901-04-24					870	A						
USGS	08096500	1901-04-25					715	A						
USGS	08096500	1901-04-26					480	A						
USGS	08096500	1901-04-27					370	A						
USGS	08096500	1901-04-28					370	A						
USGS	08096500	1901-04-29					302	A						
USGS	08096500	1901-04-30					280	A						
USGS	08096500	1901-05-01					240	A						
USGS	08096500	1901-05-02					240	A						
USGS	08096500	1901-05-03					240	A						
USGS	08096500	1901-05-04					240	A						
USGS	08096500	1901-05-05					205	A						
USGS	08096500	1901-05-06					205	A						
USGS	08096500	1901-05-07					172	A						
USGS	08096500	1901-05-08					172	A						
USGS	08096500	1901-05-09					172	A						
USGS	08096500	1901-05-10					145	A						
USGS	08096500	1901-05-11					118	A						
USGS	08096500	1901-05-12					118	A						
USGS	08096500	1901-05-13					118	A						
USGS	08096500	1901-05-14					118	A						
USGS	08096500	1901-05-15					96.0	A						
USGS	08096500	1901-05-16					96.0	A						
USGS	08096500	1901-05-17					4940	A						
USGS	08096500	1901-05-18					10100	A						
USGS	08096500	1901-05-19					22600	A						
USGS	08096500	1901-05-20					11200	A						
USGS	08096500	1901-05-21					6470	A						
USGS	08096500	1901-05-22					5670	A						
USGS	08096500	1901-05-23					5010	A						
USGS	08096500	1901-05-24					4420	A						
USGS	08096500	1901-05-25					3520	A						
USGS	08096500	1901-05-26					3200	A						
USGS	08096500	1901-05-27					2720	A						
USGS	08096500	1901-05-28					2540	A						
USGS	08096500	1901-05-29					2360	A						
USGS	08096500	1901-05-30					2300	A						
USGS	08096500	1901-05-31					3020	A						
USGS	08096500	1901-06-01					4000	A						
USGS	08096500	1901-06-02					4490	A						
USGS	08096500	1901-06-03					13300	A						
USGS	08096500	1901-06-04					7860	A						
USGS	08096500	1901-06-05					7380	A						
USGS	08096500	1901-06-06					8150	A						
USGS	08096500	1901-06-07					6110	A						
USGS	08096500	1901-06-08					4490	A						
USGS	08096500	1901-06-09					3790	A						
USGS	08096500	1901-06-10					2960	A						
USGS	08096500	1901-06-11					2480	A						
USGS	08096500	1901-06-12					2130	A						
USGS	08096500	1901-06-13					2130	A						
USGS	08096500	1901-06-14					1750	A						
USGS	08096500	1901-06-15					1450	A						
USGS	08096500	1901-06-16					1300	A						
USGS	08096500	1901-06-17					1050	A						
USGS	08096500	1901-06-18					910	A						
USGS	08096500	1901-06-19					790	A						
USGS	08096500	1901-06-20					715	A						
USGS	08096500	1901-06-21					610	A						
USGS	08096500	1901-06-22					578	A						
USGS	08096500	1901-06-23					545	A						
USGS	08096500	1901-06-24					420	A						
USGS	08096500	1901-06-25					395	A						
USGS	08096500	1901-06-26					325	A						
USGS	08096500	1901-06-27					348	A						
USGS	08096500	1901-06-28					348	A						
USGS	08096500	1901-06-29					280	A						
USGS	08096500	1901-06-30					240	A						
USGS	08096500	1901-07-01					222	A						
USGS	08096500	1901-07-02					205	A						
USGS	08096500	1901-07-03					188	A						
USGS	08096500	1901-07-04					172	A						
USGS	08096500	1901-07-05					143	A						
USGS	08096500	1901-07-06					143	A						
USGS	08096500	1901-07-07					118	A						
USGS	08096500	1901-07-08					118	A						
USGS	08096500	1901-07-09					118	A						
USGS	08096500	1901-07-10					96.0	A						
USGS	08096500	1901-07-11					96.0	A						
USGS	08096500	1901-07-12					96.0	A						
USGS	08096500	1901-07-13					96.0	A						
USGS	08096500	1901-07-14					96.0	A						
USGS	08096500	1901-07-15					86.0	A						
USGS	08096500	1901-07-16					76.0	A						
USGS	08096500	1901-07-17					76.0	A						
USGS	08096500	1901-07-18					76.0	A						
USGS	08096500	1901-07-19					76.0	A						
USGS	08096500	1901-07-20					58.0	A						
USGS	08096500	1901-07-21					76.0	A						
USGS	08096500	1901-07-22					158	A						
USGS	08096500	1901-07-23					86.0	A						
USGS	08096500	1901-07-24					76.0	A						
USGS	08096500	1901-07-25					76.0	A						
USGS	08096500	1901-07-26					222	A						
USGS	08096500	1901-07-27					280	A						
USGS	08096500	1901-07-28					260	A						
USGS	08096500	1901-07-29					158	A						
USGS	08096500	1901-07-30					107	A						
USGS	08096500	1901-07-31					76.0	A						
USGS	08096500	1901-08-01					107	A						
USGS	08096500	1901-08-02					86.0	A						
USGS	08096500	1901-08-03					1300	A						
USGS	08096500	1901-08-04					1400	A						
USGS	08096500	1901-08-05					1100	A						
USGS	08096500	1901-08-06					1100	A						
USGS	08096500	1901-08-07					955	A						
USGS	08096500	1901-08-08					750	A						
USGS	08096500	1901-08-09					610	A						
USGS	08096500	1901-08-10					545	A						
USGS	08096500	1901-08-11					450	A						
USGS	08096500	1901-08-12					395	A						
USGS	08096500	1901-08-13					370	A						
USGS	08096500	1901-08-14					790	A						
